,Param Level,Precision,Recall,FPR,Fbeta
407,[3.0e-06 5.0e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8080808080808081,0.1314708299096138,0.004982299724662384,0.39820806371329026
333,[3.0e-06 4.0e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8093385214007782,0.17218543046357615,0.00641697223677318,0.46511627906976744
334,[3.0e-06 4.5e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8093385214007782,0.17218543046357615,0.00641697223677318,0.46511627906976744
335,[3.0e-06 5.0e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8093385214007782,0.17218543046357615,0.00641697223677318,0.46511627906976744
246,[4.0e-06 4.0e-07 2.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8120567375886525,0.19019933554817275,0.00693717277486911,0.4909948542024014
247,[4.0e-06 4.5e-07 2.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8120567375886525,0.19019933554817275,0.00693717277486911,0.4909948542024014
248,[4.0e-06 5.0e-07 2.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8120567375886525,0.19019933554817275,0.00693717277486911,0.4909948542024014
255,[4.0e-06 4.0e-07 2.5e-06 5.0e-07 1.0e-01 2.5e-01],0.8168498168498168,0.18490878938640132,0.006546216286986122,0.4852045256744995
256,[4.0e-06 4.5e-07 2.5e-06 5.0e-07 1.0e-01 2.5e-01],0.8168498168498168,0.18490878938640132,0.006546216286986122,0.4852045256744995
257,[4.0e-06 5.0e-07 2.5e-06 5.0e-07 1.0e-01 2.5e-01],0.8168498168498168,0.18490878938640132,0.006546216286986122,0.4852045256744995
327,[4.0e-06 4.0e-07 2.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8188976377952756,0.17204301075268819,0.006024885396201702,0.4674157303370786
328,[4.0e-06 4.5e-07 2.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8188976377952756,0.17204301075268819,0.006024885396201702,0.4674157303370786
329,[4.0e-06 5.0e-07 2.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8188976377952756,0.17204301075268819,0.006024885396201702,0.4674157303370786
423,[3.0e-06 4.0e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8195876288659794,0.13043478260869565,0.0045901639344262295,0.39849624060150374
424,[3.0e-06 4.5e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8195876288659794,0.13043478260869565,0.0045901639344262295,0.39849624060150374
425,[3.0e-06 5.0e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8195876288659794,0.13043478260869565,0.0045901639344262295,0.39849624060150374
441,[3.0e-06 4.0e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8210526315789474,0.12786885245901639,0.004459601259181532,0.3939393939393939
442,[3.0e-06 4.5e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8210526315789474,0.12786885245901639,0.004459601259181532,0.3939393939393939
443,[3.0e-06 5.0e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8210526315789474,0.12786885245901639,0.004459601259181532,0.3939393939393939
450,[3.0e-06 4.0e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8210526315789474,0.12786885245901639,0.004459601259181532,0.3939393939393939
451,[3.0e-06 4.5e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8210526315789474,0.12786885245901639,0.004459601259181532,0.3939393939393939
452,[3.0e-06 5.0e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8210526315789474,0.12786885245901639,0.004459601259181532,0.3939393939393939
336,[4.0e-06 4.0e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8214285714285714,0.17107438016528925,0.005894681687188891,0.46663660955816044
337,[4.0e-06 4.5e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8214285714285714,0.17107438016528925,0.005894681687188891,0.46663660955816044
338,[4.0e-06 5.0e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8214285714285714,0.17107438016528925,0.005894681687188891,0.46663660955816044
432,[3.0e-06 4.0e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8219895287958116,0.12868852459016394,0.004459601259181532,0.39566532258064513
433,[3.0e-06 4.5e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8219895287958116,0.12868852459016394,0.004459601259181532,0.39566532258064513
434,[3.0e-06 5.0e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8219895287958116,0.12868852459016394,0.004459601259181532,0.39566532258064513
417,[4.0e-06 4.0e-07 2.5e-06 5.0e-07 2.0e-01 2.5e-01],0.8238341968911918,0.13043478260869565,0.004459016393442623,0.39929683576092423
418,[4.0e-06 4.5e-07 2.5e-06 5.0e-07 2.0e-01 2.5e-01],0.8238341968911918,0.13043478260869565,0.004459016393442623,0.39929683576092423
419,[4.0e-06 5.0e-07 2.5e-06 5.0e-07 2.0e-01 2.5e-01],0.8238341968911918,0.13043478260869565,0.004459016393442623,0.39929683576092423
426,[4.0e-06 4.0e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8238341968911918,0.13043478260869565,0.004459016393442623,0.39929683576092423
427,[4.0e-06 4.5e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8238341968911918,0.13043478260869565,0.004459016393442623,0.39929683576092423
428,[4.0e-06 5.0e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8238341968911918,0.13043478260869565,0.004459016393442623,0.39929683576092423
408,[4.0e-06 4.0e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8247422680412371,0.13125512715340443,0.004459016393442623,0.40100250626566414
409,[4.0e-06 4.5e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8247422680412371,0.13125512715340443,0.004459016393442623,0.40100250626566414
410,[4.0e-06 5.0e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8247422680412371,0.13125512715340443,0.004459016393442623,0.40100250626566414
444,[4.0e-06 4.0e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8253968253968254,0.12786885245901639,0.0043284365162644285,0.3947368421052631
445,[4.0e-06 4.5e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8253968253968254,0.12786885245901639,0.0043284365162644285,0.3947368421052631
446,[4.0e-06 5.0e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8253968253968254,0.12786885245901639,0.0043284365162644285,0.3947368421052631
453,[4.0e-06 4.0e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8253968253968254,0.12786885245901639,0.0043284365162644285,0.3947368421052631
454,[4.0e-06 4.5e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8253968253968254,0.12786885245901639,0.0043284365162644285,0.3947368421052631
455,[4.0e-06 5.0e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8253968253968254,0.12786885245901639,0.0043284365162644285,0.3947368421052631
435,[4.0e-06 4.0e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8263157894736842,0.12868852459016394,0.0043284365162644285,0.3964646464646466
436,[4.0e-06 4.5e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8263157894736842,0.12868852459016394,0.0043284365162644285,0.3964646464646466
437,[4.0e-06 5.0e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8263157894736842,0.12868852459016394,0.0043284365162644285,0.3964646464646466
249,[5.0e-06 4.0e-07 2.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8278388278388278,0.1869313482216708,0.0061558611656843485,0.4910908300738808
250,[5.0e-06 4.5e-07 2.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8278388278388278,0.1869313482216708,0.0061558611656843485,0.4910908300738808
251,[5.0e-06 5.0e-07 2.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8278388278388278,0.1869313482216708,0.0061558611656843485,0.4910908300738808
261,[3.0e-06 4.0e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8295454545454546,0.1806930693069307,0.00589622641509434,0.48280423280423285
262,[3.0e-06 4.5e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8295454545454546,0.1806930693069307,0.00589622641509434,0.48280423280423285
263,[3.0e-06 5.0e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8295454545454546,0.1806930693069307,0.00589622641509434,0.48280423280423285
360,[3.0e-06 4.0e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.8304347826086956,0.15694330320460148,0.005113412875311394,0.4468881609733272
361,[3.0e-06 4.5e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.8304347826086956,0.15694330320460148,0.005113412875311394,0.4468881609733272
362,[3.0e-06 5.0e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.8304347826086956,0.15694330320460148,0.005113412875311394,0.4468881609733272
369,[3.0e-06 4.0e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8304347826086956,0.15694330320460148,0.005113412875311394,0.4468881609733272
370,[3.0e-06 4.5e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8304347826086956,0.15694330320460148,0.005113412875311394,0.4468881609733272
371,[3.0e-06 5.0e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8304347826086956,0.15694330320460148,0.005113412875311394,0.4468881609733272
342,[3.0e-06 4.0e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8306451612903226,0.1696869851729819,0.005504587155963303,0.4669084315503173
343,[3.0e-06 4.5e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8306451612903226,0.1696869851729819,0.005504587155963303,0.4669084315503173
344,[3.0e-06 5.0e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8306451612903226,0.1696869851729819,0.005504587155963303,0.4669084315503173
351,[3.0e-06 4.0e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8311688311688312,0.15776499589153656,0.005113412875311394,0.4483886034563289
352,[3.0e-06 4.5e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8311688311688312,0.15776499589153656,0.005113412875311394,0.4483886034563289
353,[3.0e-06 5.0e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8311688311688312,0.15776499589153656,0.005113412875311394,0.4483886034563289
264,[4.0e-06 4.0e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8326996197718631,0.1806930693069307,0.005765199161425576,0.4836572438162544
265,[4.0e-06 4.5e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8326996197718631,0.1806930693069307,0.005765199161425576,0.4836572438162544
266,[4.0e-06 5.0e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8326996197718631,0.1806930693069307,0.005765199161425576,0.4836572438162544
258,[5.0e-06 4.0e-07 2.5e-06 5.0e-07 1.0e-01 2.5e-01],0.8339622641509434,0.18249380677126342,0.005764443862177388,0.4865697930427125
259,[5.0e-06 4.5e-07 2.5e-06 5.0e-07 1.0e-01 2.5e-01],0.8339622641509434,0.18249380677126342,0.005764443862177388,0.4865697930427125
260,[5.0e-06 5.0e-07 2.5e-06 5.0e-07 1.0e-01 2.5e-01],0.8339622641509434,0.18249380677126342,0.005764443862177388,0.4865697930427125
345,[4.0e-06 4.0e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8340080971659919,0.1696869851729819,0.005373525557011796,0.4677565849227975
346,[4.0e-06 4.5e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8340080971659919,0.1696869851729819,0.005373525557011796,0.4677565849227975
347,[4.0e-06 5.0e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8340080971659919,0.1696869851729819,0.005373525557011796,0.4677565849227975
279,[3.0e-06 4.0e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8340425531914893,0.16105176663927692,0.005113412875311394,0.4543347241539175
280,[3.0e-06 4.5e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8340425531914893,0.16105176663927692,0.005113412875311394,0.4543347241539175
281,[3.0e-06 5.0e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8340425531914893,0.16105176663927692,0.005113412875311394,0.4543347241539175
288,[3.0e-06 4.0e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8340425531914893,0.16105176663927692,0.005113412875311394,0.4543347241539175
289,[3.0e-06 4.5e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8340425531914893,0.16105176663927692,0.005113412875311394,0.4543347241539175
290,[3.0e-06 5.0e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8340425531914893,0.16105176663927692,0.005113412875311394,0.4543347241539175
363,[4.0e-06 4.0e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.834061135371179,0.15694330320460148,0.004982299724662384,0.4477262072198781
364,[4.0e-06 4.5e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.834061135371179,0.15694330320460148,0.004982299724662384,0.4477262072198781
365,[4.0e-06 5.0e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.834061135371179,0.15694330320460148,0.004982299724662384,0.4477262072198781
372,[4.0e-06 4.0e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.834061135371179,0.15694330320460148,0.004982299724662384,0.4477262072198781
373,[4.0e-06 4.5e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.834061135371179,0.15694330320460148,0.004982299724662384,0.4477262072198781
374,[4.0e-06 5.0e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.834061135371179,0.15694330320460148,0.004982299724662384,0.4477262072198781
447,[5.0e-06 4.0e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8342245989304813,0.12776412776412777,0.004066640430276794,0.3961401726764855
448,[5.0e-06 4.5e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8342245989304813,0.12776412776412777,0.004066640430276794,0.3961401726764855
449,[5.0e-06 5.0e-07 2.5e-06 1.0e-06 2.0e-01 2.5e-01],0.8342245989304813,0.12776412776412777,0.004066640430276794,0.3961401726764855
456,[5.0e-06 4.0e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8342245989304813,0.12776412776412777,0.004066640430276794,0.3961401726764855
457,[5.0e-06 4.5e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8342245989304813,0.12776412776412777,0.004066640430276794,0.3961401726764855
458,[5.0e-06 5.0e-07 3.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8342245989304813,0.12776412776412777,0.004066640430276794,0.3961401726764855
270,[3.0e-06 4.0e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8347457627118644,0.161873459326212,0.005113412875311394,0.45580749652938457
271,[3.0e-06 4.5e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8347457627118644,0.161873459326212,0.005113412875311394,0.45580749652938457
272,[3.0e-06 5.0e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8347457627118644,0.161873459326212,0.005113412875311394,0.45580749652938457
354,[4.0e-06 4.0e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8347826086956521,0.15776499589153656,0.004982299724662384,0.44922788956481047
355,[4.0e-06 4.5e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8347826086956521,0.15776499589153656,0.004982299724662384,0.44922788956481047
356,[4.0e-06 5.0e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8347826086956521,0.15776499589153656,0.004982299724662384,0.44922788956481047
438,[5.0e-06 4.0e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8351063829787234,0.1285831285831286,0.004066640430276794,0.39787126203750633
439,[5.0e-06 4.5e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8351063829787234,0.1285831285831286,0.004066640430276794,0.39787126203750633
440,[5.0e-06 5.0e-07 2.0e-06 1.0e-06 2.0e-01 2.5e-01],0.8351063829787234,0.1285831285831286,0.004066640430276794,0.39787126203750633
420,[5.0e-06 4.0e-07 2.5e-06 5.0e-07 2.0e-01 2.5e-01],0.8359788359788359,0.1294021294021294,0.004066640430276794,0.3995953464845725
421,[5.0e-06 4.5e-07 2.5e-06 5.0e-07 2.0e-01 2.5e-01],0.8359788359788359,0.1294021294021294,0.004066640430276794,0.3995953464845725
422,[5.0e-06 5.0e-07 2.5e-06 5.0e-07 2.0e-01 2.5e-01],0.8359788359788359,0.1294021294021294,0.004066640430276794,0.3995953464845725
429,[5.0e-06 4.0e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8359788359788359,0.1294021294021294,0.004066640430276794,0.3995953464845725
430,[5.0e-06 4.5e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8359788359788359,0.1294021294021294,0.004066640430276794,0.3995953464845725
431,[5.0e-06 5.0e-07 3.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8359788359788359,0.1294021294021294,0.004066640430276794,0.3995953464845725
411,[5.0e-06 4.0e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8368421052631579,0.13022113022113022,0.004066640430276794,0.4013124684502776
412,[5.0e-06 4.5e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8368421052631579,0.13022113022113022,0.004066640430276794,0.4013124684502776
413,[5.0e-06 5.0e-07 2.0e-06 5.0e-07 2.0e-01 2.5e-01],0.8368421052631579,0.13022113022113022,0.004066640430276794,0.4013124684502776
330,[5.0e-06 4.0e-07 2.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8373983739837398,0.1696869851729819,0.005242463958060288,0.4686078252957235
331,[5.0e-06 4.5e-07 2.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8373983739837398,0.1696869851729819,0.005242463958060288,0.4686078252957235
332,[5.0e-06 5.0e-07 2.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8373983739837398,0.1696869851729819,0.005242463958060288,0.4686078252957235
282,[4.0e-06 4.0e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8376068376068376,0.16105176663927692,0.004982299724662384,0.45517882025081285
283,[4.0e-06 4.5e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8376068376068376,0.16105176663927692,0.004982299724662384,0.45517882025081285
284,[4.0e-06 5.0e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8376068376068376,0.16105176663927692,0.004982299724662384,0.45517882025081285
291,[4.0e-06 4.0e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8376068376068376,0.16105176663927692,0.004982299724662384,0.45517882025081285
292,[4.0e-06 4.5e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8376068376068376,0.16105176663927692,0.004982299724662384,0.45517882025081285
293,[4.0e-06 5.0e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8376068376068376,0.16105176663927692,0.004982299724662384,0.45517882025081285
273,[4.0e-06 4.0e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8382978723404255,0.161873459326212,0.004982299724662384,0.4566527584608252
274,[4.0e-06 4.5e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8382978723404255,0.161873459326212,0.004982299724662384,0.4566527584608252
275,[4.0e-06 5.0e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8382978723404255,0.161873459326212,0.004982299724662384,0.4566527584608252
339,[5.0e-06 4.0e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8401639344262295,0.16872427983539096,0.005112072355485647,0.46782291191236874
340,[5.0e-06 4.5e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8401639344262295,0.16872427983539096,0.005112072355485647,0.46782291191236874
341,[5.0e-06 5.0e-07 2.5e-06 5.0e-07 1.5e-01 2.5e-01],0.8401639344262295,0.16872427983539096,0.005112072355485647,0.46782291191236874
366,[5.0e-06 4.0e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.8414096916299559,0.1568144499178982,0.004720692368214005,0.44920037629350895
367,[5.0e-06 4.5e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.8414096916299559,0.1568144499178982,0.004720692368214005,0.44920037629350895
368,[5.0e-06 5.0e-07 2.5e-06 1.0e-06 1.5e-01 2.5e-01],0.8414096916299559,0.1568144499178982,0.004720692368214005,0.44920037629350895
375,[5.0e-06 4.0e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8414096916299559,0.1568144499178982,0.004720692368214005,0.44920037629350895
376,[5.0e-06 4.5e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8414096916299559,0.1568144499178982,0.004720692368214005,0.44920037629350895
377,[5.0e-06 5.0e-07 3.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8414096916299559,0.1568144499178982,0.004720692368214005,0.44920037629350895
267,[5.0e-06 4.0e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8416988416988417,0.17957166392092258,0.005373525557011796,0.48444444444444446
268,[5.0e-06 4.5e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8416988416988417,0.17957166392092258,0.005373525557011796,0.48444444444444446
269,[5.0e-06 5.0e-07 3.0e-06 5.0e-07 1.0e-01 2.5e-01],0.8416988416988417,0.17957166392092258,0.005373525557011796,0.48444444444444446
357,[5.0e-06 4.0e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8421052631578947,0.15763546798029557,0.004720692368214005,0.45070422535211263
358,[5.0e-06 4.5e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8421052631578947,0.15763546798029557,0.004720692368214005,0.45070422535211263
359,[5.0e-06 5.0e-07 2.0e-06 1.0e-06 1.5e-01 2.5e-01],0.8421052631578947,0.15763546798029557,0.004720692368214005,0.45070422535211263
348,[5.0e-06 4.0e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8436213991769548,0.16858552631578946,0.004981646565285789,0.46846435100548445
349,[5.0e-06 4.5e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8436213991769548,0.16858552631578946,0.004981646565285789,0.46846435100548445
350,[5.0e-06 5.0e-07 3.0e-06 5.0e-07 1.5e-01 2.5e-01],0.8436213991769548,0.16858552631578946,0.004981646565285789,0.46846435100548445
285,[5.0e-06 4.0e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8448275862068966,0.16091954022988506,0.004720692368214005,0.45666356011183606
286,[5.0e-06 4.5e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8448275862068966,0.16091954022988506,0.004720692368214005,0.45666356011183606
287,[5.0e-06 5.0e-07 2.5e-06 1.0e-06 1.0e-01 2.5e-01],0.8448275862068966,0.16091954022988506,0.004720692368214005,0.45666356011183606
294,[5.0e-06 4.0e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8448275862068966,0.16091954022988506,0.004720692368214005,0.45666356011183606
295,[5.0e-06 4.5e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8448275862068966,0.16091954022988506,0.004720692368214005,0.45666356011183606
296,[5.0e-06 5.0e-07 3.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8448275862068966,0.16091954022988506,0.004720692368214005,0.45666356011183606
276,[5.0e-06 4.0e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8454935622317596,0.16174055829228243,0.004720692368214005,0.4581395348837209
277,[5.0e-06 4.5e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8454935622317596,0.16174055829228243,0.004720692368214005,0.4581395348837209
278,[5.0e-06 5.0e-07 2.0e-06 1.0e-06 1.0e-01 2.5e-01],0.8454935622317596,0.16174055829228243,0.004720692368214005,0.4581395348837209
216,[3.e-06 4.e-07 2.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
217,[3.0e-06 4.5e-07 2.0e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
218,[3.e-06 5.e-07 2.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
219,[4.e-06 4.e-07 2.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
220,[4.0e-06 4.5e-07 2.0e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
221,[4.e-06 5.e-07 2.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
222,[5.e-06 4.e-07 2.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
223,[5.0e-06 4.5e-07 2.0e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
224,[5.e-06 5.e-07 2.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
225,[3.0e-06 4.0e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
226,[3.0e-06 4.5e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
227,[3.0e-06 5.0e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
228,[4.0e-06 4.0e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
229,[4.0e-06 4.5e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
230,[4.0e-06 5.0e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
231,[5.0e-06 4.0e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
232,[5.0e-06 4.5e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
233,[5.0e-06 5.0e-07 2.5e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
234,[3.e-06 4.e-07 3.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
235,[3.0e-06 4.5e-07 3.0e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
236,[3.e-06 5.e-07 3.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
237,[4.e-06 4.e-07 3.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
238,[4.0e-06 4.5e-07 3.0e-06 5.0e-06 2.0e-01 1.0e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
239,[4.e-06 5.e-07 3.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
240,[5.e-06 4.e-07 3.e-06 5.e-06 2.e-01 1.e-01],0.8928571428571429,0.08090614886731391,0.0015772870662460567,0.29691211401425177
