,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
387,[1.e-06 4.e-07 1.e-02 6.e+48],7589,6,176,0,855,214,3,1,0.9777777777777777,0.14102564102564102,0.45
388,[1.0e-06 4.5e-07 1.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
389,[1.e-06 5.e-07 1.e-02 6.e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
390,[2.5e-06 2.5e-07 1.0e-02 6.0e+48],7589,6,174,0,838,233,3,1,0.9775280898876404,0.13942307692307693,0.42685851318944845
391,[2.5e-06 3.0e-07 1.0e-02 6.0e+48],7589,6,173,0,847,225,3,1,0.9774011299435028,0.13862179487179488,0.4338235294117647
392,[2.5e-06 3.5e-07 1.0e-02 6.0e+48],7589,6,173,0,853,219,3,1,0.9774011299435028,0.13862179487179488,0.44029850746268656
393,[2.5e-06 4.0e-07 1.0e-02 6.0e+48],7589,6,176,0,855,214,3,1,0.9777777777777777,0.14102564102564102,0.45
394,[2.5e-06 4.5e-07 1.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
395,[2.5e-06 5.0e-07 1.0e-02 6.0e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
396,[5.0e-06 2.5e-07 1.0e-02 6.0e+48],7589,6,174,0,838,233,3,1,0.9775280898876404,0.13942307692307693,0.42685851318944845
397,[5.e-06 3.e-07 1.e-02 6.e+48],7589,6,173,0,847,225,3,1,0.9774011299435028,0.13862179487179488,0.4338235294117647
398,[5.0e-06 3.5e-07 1.0e-02 6.0e+48],7589,6,173,0,853,219,3,1,0.9774011299435028,0.13862179487179488,0.44029850746268656
399,[5.e-06 4.e-07 1.e-02 6.e+48],7589,6,176,0,855,214,3,1,0.9777777777777777,0.14102564102564102,0.45
400,[5.0e-06 4.5e-07 1.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
401,[5.e-06 5.e-07 1.e-02 6.e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
402,[7.5e-06 2.5e-07 1.0e-02 6.0e+48],7589,6,175,0,857,213,3,1,0.9776536312849162,0.14022435897435898,0.44974874371859297
403,[7.5e-06 3.0e-07 1.0e-02 6.0e+48],7589,6,175,0,857,213,3,1,0.9776536312849162,0.14022435897435898,0.44974874371859297
404,[7.5e-06 3.5e-07 1.0e-02 6.0e+48],7589,6,176,0,858,211,3,1,0.9777777777777777,0.14102564102564102,0.4534005037783375
405,[7.5e-06 4.0e-07 1.0e-02 6.0e+48],7589,6,176,0,858,211,3,1,0.9777777777777777,0.14102564102564102,0.4534005037783375
406,[7.5e-06 4.5e-07 1.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
407,[7.5e-06 5.0e-07 1.0e-02 6.0e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
408,[1.0e-06 2.5e-07 5.0e-02 6.0e+48],7589,6,177,0,849,219,3,1,0.9779005524861878,0.14182692307692307,0.4458128078817734
409,[1.e-06 3.e-07 5.e-02 6.e+48],7589,6,177,0,849,219,3,1,0.9779005524861878,0.14182692307692307,0.4458128078817734
410,[1.0e-06 3.5e-07 5.0e-02 6.0e+48],7589,6,176,0,853,216,3,1,0.9777777777777777,0.14102564102564102,0.44776119402985076
411,[1.e-06 4.e-07 5.e-02 6.e+48],7589,6,176,0,855,214,3,1,0.9777777777777777,0.14102564102564102,0.45
412,[1.0e-06 4.5e-07 5.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
413,[1.e-06 5.e-07 5.e-02 6.e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
414,[2.5e-06 2.5e-07 5.0e-02 6.0e+48],7589,6,177,0,849,219,3,1,0.9779005524861878,0.14182692307692307,0.4458128078817734
415,[2.5e-06 3.0e-07 5.0e-02 6.0e+48],7589,6,177,0,849,219,3,1,0.9779005524861878,0.14182692307692307,0.4458128078817734
416,[2.5e-06 3.5e-07 5.0e-02 6.0e+48],7589,6,176,0,853,216,3,1,0.9777777777777777,0.14102564102564102,0.44776119402985076
417,[2.5e-06 4.0e-07 5.0e-02 6.0e+48],7589,6,176,0,855,214,3,1,0.9777777777777777,0.14102564102564102,0.45
418,[2.5e-06 4.5e-07 5.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
419,[2.5e-06 5.0e-07 5.0e-02 6.0e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
420,[5.0e-06 2.5e-07 5.0e-02 6.0e+48],7589,6,177,0,849,219,3,1,0.9779005524861878,0.14182692307692307,0.4458128078817734
421,[5.e-06 3.e-07 5.e-02 6.e+48],7589,6,177,0,849,219,3,1,0.9779005524861878,0.14182692307692307,0.4458128078817734
422,[5.0e-06 3.5e-07 5.0e-02 6.0e+48],7589,6,176,0,853,216,3,1,0.9777777777777777,0.14102564102564102,0.44776119402985076
423,[5.e-06 4.e-07 5.e-02 6.e+48],7589,6,176,0,855,214,3,1,0.9777777777777777,0.14102564102564102,0.45
424,[5.0e-06 4.5e-07 5.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
425,[5.e-06 5.e-07 5.e-02 6.e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
426,[7.5e-06 2.5e-07 5.0e-02 6.0e+48],7589,6,176,0,858,211,3,1,0.9777777777777777,0.14102564102564102,0.4534005037783375
427,[7.5e-06 3.0e-07 5.0e-02 6.0e+48],7589,6,176,0,858,211,3,1,0.9777777777777777,0.14102564102564102,0.4534005037783375
428,[7.5e-06 3.5e-07 5.0e-02 6.0e+48],7589,6,176,0,858,211,3,1,0.9777777777777777,0.14102564102564102,0.4534005037783375
429,[7.5e-06 4.0e-07 5.0e-02 6.0e+48],7589,6,176,0,858,211,3,1,0.9777777777777777,0.14102564102564102,0.4534005037783375
430,[7.5e-06 4.5e-07 5.0e-02 6.0e+48],7590,5,177,0,858,210,3,1,0.9779005524861878,0.14182692307692307,0.45707070707070707
431,[7.5e-06 5.0e-07 5.0e-02 6.0e+48],7590,5,176,0,861,208,3,1,0.9777777777777777,0.14102564102564102,0.4580152671755725
432,[1.0e-06 2.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
433,[1.e-06 3.e-07 1.e-01 6.e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
434,[1.0e-06 3.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
435,[1.e-06 4.e-07 1.e-01 6.e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
436,[1.0e-06 4.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
437,[1.e-06 5.e-07 1.e-01 6.e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
438,[2.5e-06 2.5e-07 1.0e-01 6.0e+48],7590,5,177,0,902,166,3,1,0.9779005524861878,0.14182692307692307,0.5142045454545454
