,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
57,407.0,201704191627.0,545891760.0,2.8031772103531694e-07,2.706338761981897e-07,2.8031772103531694e-07,2.5786184210119245e-07,False,False,False,False,False,C1.0,1.0727238e-06,2017-04-19T16:36:00.000,9.0,1.7072386526706396e-07
58,409.0,201704200645.0,545943240.0,8.542402269995364e-07,6.114398729550885e-07,6.513882908620872e-07,4.431913964708656e-07,False,False,False,False,False,C1.1,1.1896869e-06,2017-04-20T06:55:00.000,10.0,1.4870282427636994e-07
59,425.0,201704220018.0,546093000.0,1.188334749713249e-06,9.23812251585332e-07,9.61595674198179e-07,7.495954719161091e-07,False,False,False,False,False,C1.4,1.4262051e-06,2017-04-22T00:34:00.000,16.0,1.4618933619203744e-07
60,440.0,201705051022.0,547252260.0,3.3511372521388694e-07,2.7512024303177895e-07,2.808262138387363e-07,2.4187954750232166e-07,False,False,False,False,False,B6.1,6.1180555e-07,2017-05-05T10:33:00.000,11.0,8.500191484017705e-08
62,444.0,201705052244.0,547296900.0,4.349388689206535e-07,4.1248847537644906e-07,4.248423692843062e-07,3.808457620380068e-07,False,False,False,False,False,B4.5,4.5925643e-07,2017-05-05T22:58:00.000,14.0,5.949873838062558e-08
63,451.0,201705061952.0,547372680.0,5.223436687629146e-07,5.053342420069384e-07,5.223436687629146e-07,5.052581286690838e-07,False,False,False,False,False,B5.1,5.1846547e-07,2017-05-06T20:09:00.000,17.0,2.620234340611205e-08
64,456.0,201705210736.0,548624340.0,1.8365442144840927e-07,1.4391729052931623e-07,1.4179167351358046e-07,1.2878260235993366e-07,False,False,False,False,False,B1.5,1.593598e-07,2017-05-21T07:44:00.000,8.0,2.3021410555656985e-08
65,462.0,201705231358.0,548821260.0,6.168809818518639e-07,5.792830393147597e-07,5.880072535546788e-07,5.490248327078007e-07,False,False,False,False,False,B6.4,6.482832e-07,2017-05-23T14:21:00.000,23.0,1.219443674926879e-07
66,488.0,201705280629.0,549225540.0,6.154735956442892e-07,5.658583859258215e-07,6.154735956442892e-07,5.201725912229449e-07,False,False,False,False,False,C1.0,1.0102441e-06,2017-05-28T06:39:00.000,10.0,1.258106294699246e-07
67,490.0,201705281047.0,549240600.0,5.325210281625914e-07,4.623592531061149e-07,4.95064455208194e-07,4.019173900360329e-07,False,False,False,False,False,C1.1,1.198088e-06,2017-05-28T10:51:00.000,4.0,1.1573716562907066e-07
68,496.0,201705281920.0,549271500.0,3.696732164826244e-06,2.969891284010373e-06,3.0679007068101782e-06,2.513816298232996e-06,False,False,False,False,True,C5.1,5.1908414e-06,2017-05-28T19:28:00.000,8.0,1.421961002279204e-07
69,500.0,201705282300.0,549285120.0,1.2543041520984843e-06,1.159220460067445e-06,1.1444193432907923e-06,1.0763548061731854e-06,False,False,False,False,False,C1.6,1.6319575e-06,2017-05-28T23:13:00.000,13.0,2.500732136923034e-07
71,519.0,201705310157.0,549468900.0,3.6054595398127276e-07,3.3115364317382046e-07,3.3051477998924383e-07,3.1923445931170136e-07,False,False,False,False,False,B9.4,9.4485546e-07,2017-05-31T02:16:00.000,19.0,1.1956069556617877e-07
72,529.0,201705311842.0,549528480.0,1.2732054983644048e-06,1.2311318187130382e-06,1.2547699270726298e-06,1.2324586577960872e-06,False,False,False,False,False,C2.1,2.1282544e-06,2017-05-31T18:48:00.000,6.0,3.170321178913582e-07
73,530.0,201705312052.0,549536580.0,1.6515978131792508e-06,1.4291913430497516e-06,1.456702989344194e-06,1.285577695853135e-06,False,False,False,False,False,C2.0,2.0959205e-06,2017-05-31T21:06:00.000,14.0,2.978383122353989e-07
75,534.0,201706010137.0,549553260.0,7.640626790816896e-06,5.9768462961073965e-06,6.359407507261494e-06,4.708204414782813e-06,True,True,True,False,True,M1.0,1.0207464e-05,2017-06-01T01:43:00.000,6.0,9.444300417271734e-07
76,567.0,201706021751.0,549698040.0,5.5830550991231576e-06,4.582949259201996e-06,4.859250566369155e-06,3.7482679999811808e-06,True,False,False,False,True,,1.24234975e-05,2017-06-02T17:57:00.000,6.0,1.9842894971588976e-07
78,574.0,201706030946.0,549755640.0,2.268422349516186e-06,1.665849026721844e-06,1.7155171008198522e-06,1.2923774193041027e-06,False,False,False,False,False,C3.2,3.2656076e-06,2017-06-03T09:57:00.000,11.0,2.0473629547268501e-07
79,575.0,201706031443.0,549773640.0,1.3353806025406811e-06,1.1182321486558067e-06,1.0765476190499612e-06,9.529938438390673e-07,False,False,False,False,False,C3.9,3.9501815e-06,2017-06-03T14:56:00.000,13.0,1.279184118629928e-07
80,577.0,201706031917.0,549789960.0,3.902659045706969e-06,3.294275984444539e-06,3.5361183563509258e-06,2.711483148232219e-06,False,False,False,False,False,C3.8,3.865396e-06,2017-06-03T19:34:00.000,17.0,1.3543098020818434e-07
81,580.0,201706032338.0,549805800.0,5.461629939418344e-07,4.5579827201436274e-07,4.6432106159954856e-07,3.963555457175971e-07,False,False,False,False,False,B9.5,9.557097e-07,2017-06-03T23:51:00.000,13.0,1.1402708821606211e-07
82,592.0,201706050505.0,549911940.0,4.121460733585991e-06,3.757038712137728e-06,4.121460733585991e-06,3.8954303818172775e-06,False,False,False,False,False,C4.0,4.0996747e-06,2017-06-05T05:31:00.000,26.0,8.461127976033822e-08
84,602.0,201706051554.0,549950820.0,5.152009521225409e-07,4.1611409073993855e-07,4.2306854197704524e-07,3.583863019684941e-07,False,False,False,False,False,B8.5,8.5420317e-07,2017-06-05T16:10:00.000,16.0,1.1655875198357535e-07
85,604.0,201706051913.0,549962400.0,5.514681333806948e-07,4.2304273506488244e-07,4.3311783315402863e-07,3.477518077943387e-07,False,False,False,False,False,C1.3,1.3926641e-06,2017-06-05T19:22:00.000,9.0,1.405361871320565e-07
86,624.0,201706062021.0,550053780.0,7.656553862034343e-07,6.704727297801583e-07,6.853067588963313e-07,6.016069278302894e-07,False,False,False,False,False,B8.5,8.575888e-07,2017-06-06T20:47:00.000,26.0,9.724060845428539e-08
87,625.0,201706070208.0,550074780.0,1.3406785228653462e-06,1.3010975408178638e-06,1.3605405229100143e-06,1.332272063336859e-06,False,False,False,False,False,C1.3,1.358303e-06,2017-06-07T02:49:00.000,41.0,1.4304781359442131e-07
88,628.0,201706070959.0,550102020.0,1.8957430256705265e-06,1.8540000610300922e-06,1.9005470903721289e-06,1.8840163420463796e-06,False,False,False,False,False,C1.8,1.8907397e-06,2017-06-07T10:22:00.000,23.0,9.989696536649717e-08
90,634.0,201706080330.0,550165380.0,4.060441085584898e-07,3.7394184460026736e-07,3.7728065649389464e-07,3.549444045347627e-07,False,False,False,False,False,B4.0,4.0473915e-07,2017-06-08T03:50:00.000,20.0,4.8127102303396896e-08
91,635.0,201706091211.0,550284120.0,5.920830972172553e-07,5.79554068735888e-07,5.920830972172553e-07,5.870728614354448e-07,False,False,False,False,False,B5.8,5.850516e-07,2017-06-09T12:54:00.000,43.0,8.010169949557167e-08
92,660.0,201706190420.0,551118480.0,2.6437777478349744e-07,1.9940087270242657e-07,2.0615476614693762e-07,1.571216046158952e-07,False,False,False,False,False,B4.2,4.232257e-07,2017-06-19T04:29:00.000,9.0,4.862241809178158e-08
93,662.0,201706191556.0,551160180.0,2.758046662165725e-07,2.1321896781500982e-07,2.1390111726304895e-07,1.8244723776206229e-07,False,False,False,False,False,B7.6,7.6211023e-07,2017-06-19T16:05:00.000,9.0,8.54106616543504e-08
94,677.0,201706272107.0,551870100.0,1.6813569914120308e-07,1.4582393248474546e-07,1.4557009819782252e-07,1.331849830421561e-07,False,False,False,False,False,B3.7,3.7340345e-07,2017-06-27T21:15:00.000,8.0,6.086425230478199e-08
95,681.0,201707021219.0,552270360.0,4.5713431973126717e-07,4.31615035267896e-07,4.5713431973126717e-07,4.444668775249738e-07,False,False,False,False,False,B4.4,4.4416984e-07,2017-07-02T12:39:00.000,20.0,2.175505997570326e-08
96,683.0,201707030613.0,552334800.0,2.2987829595422227e-07,1.7831924026268098e-07,5.175018600311887e-07,2.410633044291899e-07,False,False,False,False,False,B5.1,5.140412e-07,2017-07-03T06:21:00.000,8.0,4.4347007843725805e-08
97,684.0,201707030633.0,552335760.0,2.5897352884385327e-07,1.8215945374322473e-07,1.8102178955814452e-07,1.4609135234877613e-07,False,False,False,False,False,C1.2,1.2212806e-06,2017-07-03T06:37:00.000,4.0,1.7135504037923965e-07
100,700.0,201707031605.0,552370380.0,4.131315108679701e-06,3.767989028347074e-06,4.009551048511639e-06,3.7087138480274007e-06,False,False,False,False,True,M2.0,2.035344e-05,2017-07-03T16:15:00.000,10.0,9.326345775662048e-07
101,701.0,201707031744.0,552376380.0,8.92306843525148e-07,6.178696025926911e-07,6.247081500987406e-07,4.738812151572347e-07,False,False,False,False,False,C1.4,1.4222431e-06,2017-07-03T17:58:00.000,14.0,1.8308745097783685e-07
102,709.0,201707040357.0,552413580.0,1.814738311622932e-06,1.7092960433728877e-06,1.814738311622932e-06,1.7576207937963773e-06,False,False,False,False,False,C1.6,1.6054283e-06,2017-07-04T04:17:00.000,20.0,2.1100601088619442e-07
103,783.0,201707082344.0,552829920.0,1.039797894009098e-06,7.125859724510519e-07,7.005417614891485e-07,5.609460913547082e-07,False,False,False,False,True,C5.4,5.4071425e-06,2017-07-08T23:53:00.000,9.0,4.367742008071218e-07
104,787.0,201707090302.0,552842040.0,1.838449497881811e-05,1.7234959159395657e-05,1.6172969480976462e-05,1.6172969480976462e-05,True,True,True,True,False,,1.1229612e-06,2017-07-09T03:06:00.000,4.0,3.404880715152103e-07
105,788.0,201707090309.0,552842100.0,1.7147414837381802e-05,1.5415436791954562e-05,1.5898176570772193e-05,1.4174632269714493e-05,True,True,True,True,False,,4.794067e-07,2017-07-09T03:10:00.000,1.0,4.957967689733778e-07
106,798.0,201707091143.0,552873360.0,8.105430424620863e-06,7.926525540824514e-06,8.197332135750912e-06,8.112224350043107e-06,True,True,True,True,True,,8.21493e-06,2017-07-09T12:12:00.000,29.0,2.589778489436867e-07
107,827.0,201707111252.0,553050180.0,6.172218718347722e-07,4.584204305047024e-07,4.647843070415547e-07,3.728976309957943e-07,False,False,False,False,False,C1.2,1.2732377e-06,2017-07-11T13:04:00.000,12.0,2.1264752092520212e-07
108,831.0,201707111823.0,553069620.0,3.628190370363882e-07,3.1881526751931233e-07,3.1763116226102284e-07,2.976482562644378e-07,False,False,False,False,False,C1.4,1.4238262e-06,2017-07-11T18:27:00.000,4.0,2.051920944268204e-07
109,832.0,201707112016.0,553076640.0,1.951494596141856e-06,1.2459556728572352e-06,1.377883336317609e-06,7.786781566210266e-07,False,False,False,False,False,C1.9,1.950598e-06,2017-07-11T20:31:00.000,15.0,2.0802357880711497e-07
111,842.0,201707132001.0,553248240.0,4.6406562432821374e-06,2.8008550998492865e-06,2.7392388801672496e-06,1.943466713782982e-06,False,False,False,False,True,M1.2,1.2766834e-05,2017-07-13T20:05:00.000,4.0,5.399061251409876e-07
114,846.0,201707132146.0,553253460.0,6.998847652539553e-07,6.299351866800862e-07,6.525532398882206e-07,5.824931008646672e-07,False,False,False,False,True,C9.3,9.327229e-06,2017-07-13T21:55:00.000,9.0,4.949567937728716e-07
115,847.0,201707132326.0,553261020.0,2.0366173885122407e-06,1.4496750964099192e-06,1.4518343505187659e-06,1.1485720960990875e-06,False,False,False,False,False,C4.6,4.6413447e-06,2017-07-13T23:40:00.000,14.0,4.4655794795289694e-07
116,848.0,201707140105.0,553267920.0,2.8057302188244648e-05,2.6560928745311685e-05,2.9696098863496445e-05,2.7894688173546456e-05,True,True,True,True,True,M3.7,3.765344e-05,2017-07-14T02:09:00.000,64.0,2.1537948668992613e-06
117,852.0,201707150016.0,553350360.0,1.7711776081341668e-06,1.6245949154836126e-06,1.6342629578502965e-06,1.5491012845814112e-06,False,False,False,False,False,C2.6,2.6497266e-06,2017-07-15T00:28:00.000,12.0,3.800240904183738e-07
118,864.0,201707151050.0,553387920.0,2.735116595431464e-07,2.685565902993403e-07,2.735116595431464e-07,2.662334281922085e-07,False,False,False,False,False,C2.1,2.1943633e-06,2017-07-15T10:53:00.000,3.0,2.676442250049149e-07
119,867.0,201707151617.0,553408380.0,7.547973268628994e-07,5.924651986788376e-07,5.9440361610541e-07,4.978436436431366e-07,False,False,False,False,False,C1.7,1.7482289e-06,2017-07-15T16:34:00.000,17.0,2.6812745090865064e-07
120,868.0,201707151920.0,553419060.0,7.3477626756357495e-06,5.744788268202683e-06,6.1349524003162514e-06,4.467538474273169e-06,True,True,True,False,True,C9.0,9.0573485e-06,2017-07-15T19:36:00.000,16.0,3.366514249592001e-07
122,876.0,201707161050.0,553474620.0,3.7357565929596603e-07,3.4845660934479383e-07,3.4527437264841865e-07,3.414160971715319e-07,False,False,False,False,False,C2.3,2.3033867e-06,2017-07-16T10:57:00.000,7.0,3.6353293353386107e-07
123,882.0,201707161744.0,553500120.0,1.1834424640255747e-06,9.585456837157835e-07,9.652953849581536e-07,8.38909727463033e-07,False,False,False,False,False,C1.9,1.9304828e-06,2017-07-16T18:04:00.000,20.0,2.5387939217580424e-07
124,890.0,201707170323.0,553534080.0,6.544558459609107e-07,4.700505087384954e-07,4.436117819750507e-07,4.045327841595281e-07,False,False,False,False,False,C3.6,3.6039758e-06,2017-07-17T03:28:00.000,5.0,2.798392415570561e-07
125,908.0,201707180818.0,553638540.0,1.5693540262873285e-06,1.4452539289777633e-06,1.5693540262873285e-06,1.3696072755919886e-06,False,False,False,False,False,C2.6,2.6505877e-06,2017-07-18T08:29:00.000,11.0,4.1593685295993055e-07
126,911.0,201707182352.0,553694580.0,3.7949946545268176e-06,3.308276973257307e-06,3.4003098789980868e-06,2.9335267299757106e-06,False,False,False,False,False,C4.3,4.3501154e-06,2017-07-19T00:06:00.000,14.0,5.737687729379104e-07
127,921.0,201707310859.0,554764080.0,1.1887273103639018e-06,9.112049497161934e-07,9.564073479850776e-07,7.171403808570176e-07,False,False,False,False,False,C1.4,1.4181306e-06,2017-07-31T09:12:00.000,13.0,7.807534530002158e-08
128,938.0,201708010738.0,554845440.0,1.5388070551125566e-06,1.2478935786930379e-06,1.2986967021788587e-06,1.0426435892441077e-06,False,False,False,False,False,C2.2,2.2989334e-06,2017-08-01T07:46:00.000,8.0,1.6725395823868894e-07
129,948.0,201708022353.0,554990220.0,5.944133363300352e-07,5.216718932388176e-07,4.5021283767709974e-07,4.5021283767709974e-07,False,False,False,False,False,nan,2.0606319e-07,2017-08-03T00:15:00.000,22.0,8.606826185086902e-08
130,949.0,201708030015.0,554990400.0,3.92888239275635e-07,3.033624977888394e-07,3.0960552521719364e-07,2.535516898660717e-07,False,False,False,False,False,B3.4,3.4787743e-07,2017-08-03T00:22:00.000,7.0,2.0303642145336198e-07
131,958.0,201708060940.0,555284460.0,1.762159627105575e-07,1.4784853874516557e-07,2.1133003258455574e-07,1.5867941272063035e-07,False,False,False,False,False,B1.2,1.2695142e-07,2017-08-06T09:47:00.000,7.0,1.2511637059731129e-08
